company_name,high,low,last_price,prev_close,change,percent_gain
LT Finance,209.00,203.63,207.84,206.01,1.83,0.89
Bata India,"1,235.00","1,220.00","1,232.00","1,221.20",10.8,0.88
Hindustan Aeron,"4,955.00","4,877.00","4,912.20","4,869.80",42.4,0.87
Hindustan Aeron,"4,955.00","4,877.00","4,912.20","4,869.80",42.4,0.87
Jio Financial,331.90,327.10,329.60,326.75,2.85,0.87
BASF,"5,245.00","5,133.00","5,206.00","5,162.50",43.5,0.84
Sai Life Sci,783.00,764.40,779.80,773.50,6.3,0.81
IndusInd Bank,892.80,866.05,879.10,872.10,7,0.8
SignatureGlobal,"1,258.00","1,231.50","1,246.80","1,237.30",9.5,0.77
Godrej Agrovet,792.00,778.05,787.45,781.50,5.95,0.76
JK Bank,117.25,112.55,116.72,115.85,0.87,0.75
Kaynes Tech,"6,175.00","6,031.00","6,140.50","6,095.00",45.5,0.75
Jyoti CNC Auto,"1,075.90","1,056.10","1,066.40","1,059.00",7.4,0.7
Divis Labs,"6,875.00","6,696.00","6,856.50","6,809.50",47,0.69
Muthoot Finance,"2,648.50","2,587.10","2,641.90","2,623.90",18,0.69
Natco Pharma,941.00,917.60,933.00,926.65,6.35,0.69
One 97 Paytm,936.90,911.00,930.25,924.00,6.25,0.68
Union Bank,155.40,150.65,154.64,153.60,1.04,0.68
3M India,"28,755.00","28,565.00","28,690.00","28,500.00",190,0.67
DLF,851.40,836.55,843.45,837.80,5.65,0.67
Rainbow Child,"1,590.00","1,525.20","1,572.40","1,562.00",10.4,0.67
HEG,524.00,510.60,513.35,510.00,3.35,0.66
HEG,524.00,510.60,513.35,510.00,3.35,0.66
Piramal Pharma,205.50,201.12,204.73,203.38,1.35,0.66
Cipla,"1,517.70","1,496.20","1,515.70","1,505.90",9.8,0.65
Kirloskar Oil,866.80,853.50,856.60,851.05,5.55,0.65
Shipping Corp,227.09,223.70,225.11,223.81,1.3,0.58
HINDPETRO,441.50,433.75,440.45,438.05,2.4,0.55
Sundram,"1,048.00","1,027.40","1,043.90","1,038.20",5.7,0.55
Devyani Int,169.00,166.66,168.67,167.77,0.9,0.54
Mahanagar Gas,"1,498.00","1,475.00","1,491.20","1,483.20",8,0.54
Tanla Platforms,653.50,643.55,647.40,643.95,3.45,0.54
HDFC Bank,"2,016.00","2,004.00","2,012.10","2,001.50",10.6,0.53
Macrotech Dev,"1,396.30","1,363.60","1,391.50","1,384.20",7.3,0.53
Shree Cements,"31,650.00","31,105.00","31,185.00","31,030.00",155,0.5
Bharti Airtel,"2,030.80","2,006.90","2,019.40","2,009.60",9.8,0.49
PB Fintech,"1,842.30","1,791.00","1,832.90","1,823.90",9,0.49
Ambuja Cements,587.80,578.60,580.25,577.45,2.8,0.48
KEI Industries,"3,862.10","3,795.00","3,810.80","3,792.60",18.2,0.48
Shyam Metalics,877.00,862.50,874.60,870.40,4.2,0.48
Cyient,"1,302.70","1,278.60","1,294.60","1,288.60",6,0.47
Vardhman Text,506.20,497.00,502.85,500.55,2.3,0.46
Apar Ind,"8,879.50","8,696.00","8,760.50","8,721.50",39,0.45
Yes Bank,20.48,20.15,20.43,20.34,0.09,0.44
ICICI Prudentia,664.95,657.90,660.75,657.90,2.85,0.43
Jubilant Ing.,769.90,736.85,765.80,762.60,3.2,0.42
Max Financial,"1,666.90","1,637.80","1,653.90","1,647.10",6.8,0.41
Oberoi Realty,"1,940.00","1,901.00","1,913.40","1,905.60",7.8,0.41
NBCC (India),123.96,121.33,123.21,122.72,0.49,0.4
India Cements,349.10,341.30,346.20,344.85,1.35,0.39
Vedant Fashions,825.00,810.00,814.40,811.25,3.15,0.39
Pfizer,"5,765.00","5,688.00","5,698.50","5,677.50",21,0.37
Nuvama Wealth,"8,299.00","8,062.00","8,261.00","8,231.00",30,0.36
Ircon Internati,205.67,201.00,203.65,202.94,0.71,0.35
Ircon Internati,205.67,201.00,203.65,202.94,0.71,0.35
Chennai Petro,699.50,677.05,681.75,679.40,2.35,0.35
Maruti Suzuki,"12,459.00","12,320.00","12,442.00","12,400.00",42,0.34
Infosys,"1,617.70","1,600.50","1,606.80","1,601.80",5,0.31
Delhivery,385.80,380.85,383.95,382.80,1.15,0.3
Max Healthcare,"1,307.90","1,271.60","1,279.70","1,276.00",3.7,0.29
Titan Company,"3,726.50","3,667.00","3,700.50","3,690.20",10.3,0.28
Ashok Leyland,252.30,247.75,251.60,250.91,0.69,0.27
Bajaj Auto,"8,409.00","8,300.00","8,399.00","8,376.00",23,0.27
Vodafone Idea,7.59,7.36,7.45,7.43,0.02,0.27
Jindal Stainles,711.50,696.85,707.00,705.10,1.9,0.27
Star Health,428.10,412.60,423.85,422.70,1.15,0.27
Tata Power,407.80,403.00,406.55,405.45,1.1,0.27
Route,"1,034.50","1,010.00","1,026.30","1,023.75",2.55,0.25
Torrent Pharma,"3,488.90","3,338.50","3,416.70","3,408.20",8.5,0.25
Berger Paints,598.00,586.85,594.05,592.65,1.4,0.24
Metropolis,"1,723.20","1,691.10","1,710.30","1,706.20",4.1,0.24
Finolex Cables,999.60,978.00,981.85,979.60,2.25,0.23
Indian Hotels,764.40,752.00,762.05,760.30,1.75,0.23
ACC,"1,937.00","1,906.90","1,921.40","1,917.20",4.2,0.22
JSW Infra,316.50,310.55,313.80,313.10,0.7,0.22
Hindalco,699.60,684.35,694.30,692.85,1.45,0.21
CDSL,"1,809.00","1,773.70","1,797.50","1,794.00",3.5,0.2
Ramco Cements,"1,089.50","1,065.80","1,077.20","1,075.20",2,0.19
Tata Steel,160.44,157.73,160.06,159.76,0.3,0.19
BSE Limited,"2,796.00","2,738.20","2,775.10","2,770.10",5,0.18
Niva Bupa Healt,82.50,80.51,81.92,81.77,0.15,0.18
Indian Renew,174.60,169.40,170.39,170.13,0.26,0.15
CG Power ,693.70,673.10,683.05,682.15,0.9,0.13
Grasim,"2,870.00","2,842.50","2,848.10","2,844.50",3.6,0.13
IRB Infra,50.00,48.85,49.67,49.61,0.06,0.12
IRB Infra,50.00,48.85,49.67,49.61,0.06,0.12
Indegene,582.05,570.10,575.35,574.65,0.7,0.12
IOC,148.20,146.19,147.14,146.96,0.18,0.12
Tata Inv Corp,"6,970.00","6,842.00","6,869.50","6,861.50",8,0.12
Colgate,"2,432.00","2,395.00","2,409.70","2,407.10",2.6,0.11
GE Shipping,991.00,975.50,979.80,978.85,0.95,0.1
MRF,"143,695.00","141,690.00","142,500.00","142,360.00",140,0.1
Adani Enterpris,"2,645.00","2,603.00","2,621.80","2,619.40",2.4,0.09
Bikaji Foods,744.10,732.00,741.15,740.50,0.65,0.09
Oil India,438.00,430.30,434.45,434.25,0.2,0.05
HUL,"2,302.60","2,286.60","2,295.50","2,294.60",0.9,0.04
BPCL,335.50,330.90,332.05,331.95,0.1,0.03
Glenmark,"1,764.00","1,740.10","1,754.30","1,753.80",0.5,0.03
Schneider Infra,857.00,825.25,832.65,832.40,0.25,0.03
Bajaj Finance,941.80,928.00,936.65,936.50,0.15,0.02
Jyothy Labs,347.50,342.15,346.20,346.15,0.05,0.01
